gate,facility,gas_x,gas_y,sink_x,sink_y,consumer_x,consumer_y,d_gas_km,d_h2_km,d_total_weighted,storage_type,storage_potential
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1876014.9792080584,5054173.793618892,-1871150.211639016,5140947.438325235,61.271204564194306,86.90990380344087,148181.10836763517,DSA,70.51560211
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1871099.7429307527,5053953.231548688,-1871150.211639016,5140947.438325235,59.78950803291065,86.99422141597113,146783.7294488818,DSA,70.51560211
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1866184.6471702475,5053733.358535079,-1871150.211639016,5140947.438325235,58.68348546856673,87.35532350198864,146038.80897055537,DSA,70.51560211
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1861269.6924578412,5053514.173977989,-1871150.211639016,5140947.438325235,57.97459893287703,87.98977425647224,145964.37318934928,DSA,70.51560211
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1856354.8782170932,5053295.678063981,-1871150.211639016,5140947.438325235,57.67744918420763,88.89169234502239,146569.14152923002,DSA,70.51560211
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1851440.2046605635,5053077.8712116685,-1786306.9506079147,5112962.702507442,57.79834289631529,88.47900204461016,146277.34494092545,DSA,70.51560211
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1846525.6699206838,5052860.752098113,-1786306.9506079147,5112962.702507442,58.33463928641199,85.07960154276385,143414.24082917583,DSA,70.51560211
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1841611.2751770138,5052644.323664613,-1786306.9506079147,5112962.702507442,59.275019052971096,81.83443738592742,141109.45643889852,DSA,75.1568985
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1836697.0201408623,5052428.58504949,-1786306.9506079147,5112962.702507442,60.60063329555013,78.76254493062267,139363.1782261728,DSA,75.1568985
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1831782.9032313912,5052213.533889445,-1786306.9506079147,5112962.702507442,62.28685325339495,75.88493760154613,138171.7908549411,DSA,75.1568985
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1826868.9253148984,5051999.1741393395,-1786306.9506079147,5112962.702507442,64.30527513975002,73.22448759273367,137529.76273248368,DSA,75.1568985
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1821955.0855942941,5051785.503661167,-1786306.9506079147,5112962.702507442,66.62567851808411,70.80564374881283,137431.32226689695,DSA,75.1568985
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1817041.3842480625,5051572.522839936,-1786306.9506079147,5112962.702507442,69.21766359316757,68.65391154762594,137871.57514079352,DSA,76.00640106
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1812127.8206563848,5051360.231824007,-1786306.9506079147,5112962.702507442,72.05189260898445,66.79507260542088,138846.96521440533,DSA,80.64769745
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1807214.3949886574,5051148.630988314,-1786306.9506079147,5112962.702507442,75.10091120402642,65.2541237647532,140355.0349687796,DSA,80.64769745
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1802301.105523796,5050937.7212751275,-1784996.988430089,5112583.870269548,78.33961307759756,64.02874474979993,142368.3578273975,DSA,80.64769745
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1797387.9538132106,5050727.501216014,-1784996.988430089,5112583.870269548,81.74542607346612,63.08523135895392,144830.65743242003,DSA,80.64769745
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1792474.9378290917,5050517.972778096,-1784996.988430089,5112583.870269548,85.29830631615592,62.51476112594134,147813.06744209724,DSA,80.64769745
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1787562.058316802,5050309.134253418,-1784996.988430089,5112583.870269548,88.98061219033036,62.327540697531205,151308.15288786156,DSA,80.64769745
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1782649.3146266725,5050100.985765463,-1784996.988430089,5112583.870269548,92.77690838139436,62.52697360530193,155303.88198669627,DSA,80.64769745
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1777736.707103467,5049893.529953172,-1784996.988430089,5112583.870269548,96.67373981949146,63.109353141390216,159783.09296088168,DSA,80.64769745
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1772824.2340923517,5049686.7644128185,-1784996.988430089,5112583.870269548,100.65940966572165,64.06420118380905,164723.6108495307,DSA,80.64769745
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1767911.8965178174,5049480.689707949,-1784996.988430089,5112583.870269548,104.72375104229152,65.3751616643552,170098.91270664672,DSA,80.64769745
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1762999.6942137193,5049275.307203093,-1784996.988430089,5112583.870269548,108.85792952627651,67.0213034070579,175879.23293333442,DSA,80.64769745
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1758087.6260070212,5049070.6157423975,-1784996.988430089,5112583.870269548,113.05426415883716,68.97860020793871,182032.86436677587,DSA,80.64769745
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1753175.6917238752,5048866.616682974,-1784996.988430089,5112583.870269548,117.30606365015133,71.22136848362808,188527.43213377942,DSA,80.64769745
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1748263.890974498,5048663.30908584,-1784996.988430089,5112583.870269548,121.60749153884524,73.72352806751783,195331.0196063631,DSA,80.64769745
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1743352.224660635,5048460.69348632,-1784996.988430089,5112583.870269548,125.95344334068139,76.45958507726016,202413.02841794153,DSA,90.20539856
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1738440.691297011,5048258.769747641,-1784996.988430089,5112583.870269548,130.33944834836026,79.40533584021242,209744.78418857267,DSA,90.20539856
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1733529.2901878064,5048057.537952996,-1784996.988430089,5112583.870269548,134.76157878577757,82.5383033784001,217299.8821641777,DSA,90.20539856
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1728618.0219342588,5047856.9996575415,-1784996.988430089,5112583.870269548,139.21637394573753,85.83796154593495,225054.33549167245,DSA,81.49720001
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1723706.8864056577,5047657.15286444,-1784996.988430089,5112583.870269548,143.7007804635149,89.28580648214995,232986.58694566484,DSA,81.49720001
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1718795.88260481,5047457.998678506,-1784996.988430089,5112583.870269548,148.21209497689864,92.86530871634828,241077.40369324692,DSA,37.95589828
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1713885.0103272463,5047259.538420367,-1668914.1722154268,5126506.662411325,152.7479175934997,91.117961683291,243865.8792767907,DSA,28.3980999
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1708974.2702180375,5047061.7702982975,-1668914.1722154268,5126506.662411325,157.30611349340475,88.97360470852747,246279.71820193224,DSA,28.3980999
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1704063.66047406,5046864.695187696,-1668914.1722154268,5126506.662411325,161.88477953725467,87.05360112076526,248938.38065801995,DSA,28.3980999
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1699153.1819558074,5046668.313576789,-1668914.1722154268,5126506.662411325,166.4822118182581,85.37306164536852,251855.27346362663,DSA,28.3980999
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1694242.8334173935,5046472.624262358,-1668914.1722154268,5126506.662411325,171.09688549804437,83.94634203295732,255043.22753100167,DSA,28.3980999
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1689332.6151466318,5046277.629794774,-1668260.638461723,5126329.664099752,173.22446235269408,82.77896108175536,256003.42343444942,DSA,28.3980999
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1684422.5269633406,5046083.32814194,-1668260.638461723,5126329.664099752,174.97147370027704,81.85768793823078,256829.16163850782,DSA,9.28260994
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1679512.5686338407,5045889.72059194,-1668260.638461723,5126329.664099752,176.83838538614816,81.2230905847481,258061.47597089625,DSA,18.56520081
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1674602.739684963,5045696.80614064,-1668260.638461723,5126329.664099752,178.82142850517715,80.88188938557369,259703.31789075083,DSA,18.56520081
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1669693.0390807695,5045504.585854883,-1668260.638461723,5126329.664099752,180.91677299917788,80.8377699149512,261754.5429141291,DSA,18.56520081
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1664783.4668549986,5045313.059973679,-1668260.638461723,5126329.664099752,183.12055158835886,81.09118858731512,264211.740175674,DSA,18.56520081
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1659874.0238313784,5045122.228941889,-1668260.638461723,5126329.664099752,185.42888578179173,81.63934608922649,267068.23187101824,DSA,18.56520081
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1654964.7079258421,5044932.091315889,-1668260.638461723,5126329.664099752,187.8379086196852,82.47633978250532,270314.2484021905,DSA,18.56520081
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1650055.520470725,5044742.648779791,-1668260.638461723,5126329.664099752,190.34378589822595,83.59346499509236,273937.2508933183,DSA,18.56520081
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1645146.4598920206,5044553.901132134,-1668260.638461723,5126329.664099752,192.9427327926268,84.97964850414576,277922.38129677257,DSA,18.56520081
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1640237.5272678104,5044365.84775898,-1668260.638461723,5126329.664099752,195.6310273721178,86.62194843185105,282252.97580396885,DSA,18.56520081
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1635328.7207402976,5044178.489490618,-1668260.638461723,5126329.664099752,198.40502812520506,88.50608281056817,286911.11093577323,DSA,18.56520081
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1630420.0405820187,5043991.8254951425,-1668260.638461723,5126329.664099752,201.26117920621806,90.61694385694213,291878.12306316016,DSA,18.56520081
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1625511.4873115243,5043805.857219561,-1668260.638461723,5126329.664099752,204.19602323184176,92.9390586678259,297135.0818996677,DSA,27.8477993
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1620603.0593313312,5043620.584445738,-1668260.638461723,5126329.664099752,207.20620641737463,95.45698877391611,302663.19519129075,DSA,27.8477993
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1615694.756628754,5043436.007366585,-1668260.638461723,5126329.664099752,210.2884829924502,98.15564303428425,308444.1260267345,DSA,27.8477993
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1610786.5802494774,5043252.125335223,-1668260.638461723,5126329.664099752,213.43971805331947,101.0205168000857,314460.23485340516,DSA,27.8477993
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1605878.5275173446,5043068.938958136,-1668260.638461723,5126329.664099752,216.65689458365878,104.0378590561359,320694.75363979465,DSA,27.8477993
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1600970.600262005,5042886.447783898,-1668260.638461723,5126329.664099752,219.93710726364418,107.19477407996133,327131.8813436055,DSA,71.96350098
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1596062.797123329,5042704.653860995,-1530538.771899211,5127503.932267757,223.27757031032354,107.16489863699996,330442.4689473235,DSA,71.96350098
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1591155.118597859,5042523.5552780125,-1530538.771899211,5127503.932267757,226.67560863655413,104.38393535602026,331059.5439925744,DSA,63.25519943
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1586247.562788527,5042343.152834526,-1530538.771899211,5127503.932267757,230.12866413944036,101.76358747619375,331892.25161563413,DSA,63.25519943
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1581340.1312399318,5042163.447095172,-1506909.259916144,5107885.577975434,233.63428729457362,99.2942752300486,332928.5625246222,DSA,63.25519943
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1576432.822312249,5041984.437811782,-1506909.259916144,5107885.577975434,237.19013907120203,95.79397686240253,332984.11593360454,DSA,63.25519943
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1571525.6362127955,5041806.124095126,-1506909.259916144,5107885.577975434,240.79398448862105,92.42169826848158,333215.68275710265,DSA,63.25519943
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1566618.5723576322,5041628.50817374,-1506909.259916144,5107885.577975434,244.4436937875876,89.19193512275596,333635.62891034357,DSA,63.25519943
sink,"Tarim Basin,Tarim Basin",-1755158.4657987515,4886047.570993983,-1561711.630945558,5041451.589148382,-1506909.259916144,5107885.577975434,248.13723375030065,86.12069868456999,334257.9324348706,DSA,63.25519943
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1930320.3715763423,5051728.147213228,-1917361.3313341076,5139275.919739131,97.52966606027569,88.50169036943355,186031.35642970924,DSA,43.54130173
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1925402.877015043,5051500.166392831,-1917361.3313341076,5139275.919739131,93.81068333514744,88.14334536678888,181954.02870193633,DSA,52.24950027
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1920485.5269702997,5051272.872058085,-1917361.3313341076,5139275.919739131,90.2067518026676,88.05848624366426,178265.23804633186,DSA,52.24950027
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1915568.3209274558,5051046.2644472625,-1917361.3313341076,5139275.919739131,86.73218409323299,88.247872264663,174980.056357896,DSA,52.24950027
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1910651.2575734693,5050820.343551574,-1917361.3313341076,5139275.919739131,83.40311765755538,88.70971789238111,172112.83554993648,DSA,60.95780182
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1905734.3390803465,5050595.109303281,-1917361.3313341076,5139275.919739131,80.23763456631922,89.43977352625738,169677.4080925766,DSA,60.95780182
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1900817.5622226396,5050370.562227111,-1917361.3313341076,5139275.919739131,77.2558093604524,90.43151492015147,167687.32428060388,DSA,60.95780182
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1895900.9288493493,5050146.703271954,-1911346.4913465576,5140213.627988744,74.4796697936689,91.38170675137862,165861.3765450475,DSA,70.51560211
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1890984.4371472383,5049923.531143281,-1911346.4913465576,5140213.627988744,71.93299841413511,92.5576298290913,164490.6282432264,DSA,70.51560211
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1886068.0878491283,5049701.047564926,-1871150.211639016,5140947.438325235,69.64093597792717,92.45781122978876,162098.74720771593,DSA,70.51560211
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1881151.88102945,5049479.250686857,-1871150.211639016,5140947.438325235,67.6293385538009,92.01338348547472,159642.72203927563,DSA,70.51560211
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1876235.8147197145,5049258.142531732,-1871150.211639016,5140947.438325235,65.9238440223873,91.83022553496654,157754.06955735385,DSA,70.51560211
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1871319.8897762145,5049037.721481354,-1871150.211639016,5140947.438325235,64.54868294480109,91.9098734684831,156458.55641328418,DSA,70.51560211
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1866404.1061206101,5048817.988998602,-1871150.211639016,5140947.438325235,63.52527015949023,92.25161760544036,155776.8877649306,DSA,70.51560211
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1861488.4631862834,5048598.945274208,-1871150.211639016,5140947.438325235,62.87074469721925,92.85253659410415,155723.2812913234,DSA,70.51560211
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1856572.9599143893,5048380.589228903,-1871150.211639016,5140947.438325235,62.59663977340681,93.70761879092962,156304.25856433643,DSA,70.51560211
sink,Tarim Basin,-1852761.816939924,5110861.102192145,-1851657.597009462,5048162.922549054,-1786306.9506079147,5112962.702507442,62.70790247020001,92.03107338152455,154738.97585172456,DSA,70.51560211
